record,train,test
HR04773,False,True
HR04774,True,False
HR04775,True,False
HR04776,True,False
HR04777,True,False
HR04778,False,True
HR04779,True,False
HR04780,True,False
HR04781,True,False
HR04782,True,False
HR04783,True,False
HR04784,False,True
HR04785,False,True
HR04786,True,False
HR04787,True,False
HR04788,True,False
HR04789,True,False
HR04790,False,True
HR04791,True,False
HR04792,False,True
HR04793,True,False
HR04794,False,True
HR04795,False,True
HR04796,True,False
HR04797,True,False
HR04798,True,False
HR04799,True,False
HR04800,True,False
HR04801,True,False
HR04802,True,False
HR04803,True,False
HR04804,True,False
HR04805,True,False
HR04806,True,False
HR04807,True,False
HR04808,True,False
HR04809,True,False
HR04810,True,False
HR04811,False,True
HR04812,True,False
HR04813,True,False
HR04814,True,False
HR04815,True,False
HR04816,True,False
HR04817,True,False
HR04818,True,False
HR04819,True,False
HR04820,True,False
HR04821,True,False
HR04822,True,False
HR04823,True,False
HR04824,True,False
HR04825,True,False
HR04826,True,False
HR04827,True,False
HR04828,True,False
HR04829,True,False
HR04830,True,False
HR04831,True,False
HR04832,False,True
HR04833,True,False
HR04834,False,True
HR04835,True,False
HR04836,True,False
HR04837,True,False
HR04838,False,True
HR04839,False,True
HR04840,True,False
HR04841,False,True
HR04842,False,True
HR04843,True,False
HR04844,True,False
HR04845,True,False
HR04846,True,False
HR04847,True,False
HR04848,True,False
HR04849,True,False
HR04850,True,False
HR04851,True,False
HR04852,True,False
HR04853,True,False
HR04854,True,False
HR04855,True,False
HR04856,True,False
HR04857,False,True
HR04858,False,True
HR04859,False,True
HR04860,True,False
HR04861,True,False
HR04862,True,False
HR04863,True,False
HR04864,True,False
HR04865,True,False
HR04866,True,False
HR04867,True,False
HR04868,True,False
HR04869,True,False
HR04870,True,False
HR04871,True,False
HR04872,True,False
HR04873,True,False
HR04874,True,False
HR04875,False,True
HR04876,True,False
HR04877,True,False
HR04878,True,False
HR04879,True,False
HR04880,True,False
HR04881,False,True
HR04882,True,False
HR04883,True,False
HR04884,True,False
HR04885,True,False
HR04886,True,False
HR04887,False,True
HR04888,False,True
HR04889,True,False
HR04890,False,True
HR04891,False,True
HR04892,False,True
HR04893,True,False
HR04894,True,False
HR04895,True,False
HR04896,True,False
HR04897,True,False
HR04898,True,False
HR04899,False,True
HR04900,True,False
HR04901,True,False
HR04902,True,False
HR04903,True,False
HR04904,True,False
HR04905,True,False
HR04906,False,True
HR04907,True,False
HR04908,True,False
HR04909,True,False
HR04910,False,True
HR04911,False,True
HR04912,True,False
HR04913,True,False
HR04914,True,False
HR04915,True,False
HR04916,True,False
HR04917,True,False
HR04918,True,False
HR04919,False,True
HR04920,True,False
HR04921,False,True
HR04922,True,False
HR04923,False,True
HR04924,True,False
HR04925,True,False
HR04926,True,False
HR04927,True,False
HR04928,True,False
HR04929,False,True
HR04930,False,True
HR04931,True,False
HR04932,False,True
HR04933,True,False
HR04934,True,False
HR04935,True,False
HR04936,False,True
HR04937,True,False
HR04938,True,False
HR04939,False,True
HR04940,True,False
HR04941,True,False
HR04942,True,False
HR04943,True,False
HR04944,False,True
HR04945,True,False
HR04946,False,True
HR04947,True,False
HR04948,False,True
HR04949,True,False
HR04950,True,False
HR04951,True,False
HR04952,True,False
HR04953,True,False
HR04954,True,False
HR04955,True,False
HR04956,False,True
HR04957,True,False
HR04958,True,False
HR04959,True,False
HR04960,True,False
HR04961,True,False
HR04962,False,True
HR04963,False,True
HR04964,True,False
HR04965,True,False
HR04966,True,False
HR04967,True,False
HR04968,True,False
HR04969,True,False
HR04970,False,True
HR04971,True,False
HR04972,True,False
HR04973,False,True
HR04974,True,False
HR04975,True,False
HR04976,True,False
HR04977,True,False
HR04978,True,False
HR04979,True,False
HR04980,True,False
HR04981,False,True
HR04982,True,False
HR04983,True,False
HR04984,True,False
HR04985,True,False
HR04986,True,False
HR04987,True,False
HR04988,True,False
HR04989,False,True
HR04990,True,False
HR04991,True,False
HR04992,True,False
HR04993,True,False
HR04994,True,False
HR04995,True,False
HR04996,True,False
HR04997,True,False
HR04998,True,False
HR04999,True,False
HR05000,True,False
HR05001,True,False
HR05002,False,True
HR05003,True,False
HR05004,False,True
HR05005,True,False
HR05006,True,False
HR05007,True,False
HR05008,True,False
HR05009,True,False
HR05010,False,True
HR05011,False,True
HR05012,True,False
HR05013,True,False
HR05014,True,False
HR05015,True,False
HR05016,True,False
HR05017,True,False
HR05018,False,True
HR05019,False,True
HR05020,True,False
HR05021,True,False
HR05022,True,False
HR05023,True,False
HR05024,True,False
HR05025,True,False
HR05026,True,False
HR05027,True,False
HR05028,True,False
HR05029,True,False
HR05030,True,False
HR05031,True,False
HR05032,True,False
HR05033,True,False
HR05034,True,False
HR05035,True,False
HR05036,True,False
HR05037,True,False
HR05038,True,False
HR05039,True,False
HR05040,True,False
HR05041,True,False
HR05042,True,False
HR05043,True,False
HR05044,False,True
HR05045,True,False
HR05046,False,True
HR05047,True,False
HR05048,True,False
HR05049,False,True
HR05050,True,False
HR05051,False,True
HR05052,True,False
HR05053,True,False
HR05054,False,True
HR05055,True,False
HR05056,True,False
HR05057,True,False
HR05058,True,False
HR05059,True,False
HR05060,False,True
HR05061,True,False
HR05062,True,False
HR05063,False,True
HR05064,True,False
HR05065,True,False
HR05066,True,False
HR05067,False,True
HR05068,True,False
HR05069,True,False
HR05070,True,False
HR05071,True,False
HR05072,True,False
HR05073,True,False
HR05074,True,False
HR05075,True,False
HR05076,True,False
HR05077,True,False
HR05078,True,False
HR05079,True,False
HR05080,True,False
HR05081,True,False
HR05082,True,False
HR05083,False,True
HR05084,True,False
HR05085,True,False
HR05086,True,False
HR05087,True,False
HR05088,True,False
HR05089,True,False
HR05090,True,False
HR05091,True,False
HR05092,True,False
HR05093,True,False
HR05094,True,False
HR05095,True,False
HR05096,True,False
HR05097,False,True
HR05098,True,False
HR05099,True,False
HR05100,True,False
HR05101,True,False
HR05102,True,False
HR05103,True,False
HR05104,False,True
HR05105,True,False
HR05106,True,False
HR05107,True,False
HR05108,True,False
HR05109,True,False
HR05110,True,False
HR05111,True,False
HR05112,True,False
HR05113,True,False
HR05114,False,True
HR05115,True,False
HR05116,True,False
HR05117,True,False
HR05118,True,False
HR05119,True,False
HR05120,False,True
HR05121,True,False
HR05122,True,False
HR05123,True,False
HR05124,True,False
HR05125,True,False
HR05126,True,False
HR05127,True,False
HR05128,True,False
HR05129,True,False
HR05130,True,False
HR05131,True,False
HR05132,True,False
HR05133,True,False
HR05134,True,False
HR05135,True,False
HR05136,True,False
HR05137,True,False
HR05138,True,False
HR05139,True,False
HR05140,False,True
HR05141,True,False
HR05142,False,True
HR05143,True,False
HR05144,True,False
HR05145,False,True
HR05146,True,False
HR05147,True,False
HR05148,True,False
HR05149,True,False
HR05150,True,False
HR05151,True,False
HR05152,True,False
HR05153,True,False
HR05154,True,False
HR05155,True,False
HR05156,True,False
HR05157,True,False
HR05158,True,False
HR05159,True,False
HR05160,True,False
HR05161,True,False
HR05162,True,False
HR05163,False,True
HR05164,False,True
HR05165,True,False
HR05166,True,False
HR05167,True,False
HR05168,False,True
HR05169,True,False
HR05170,True,False
HR05171,True,False
HR05172,True,False
HR05173,True,False
HR05174,True,False
HR05175,True,False
HR05176,False,True
HR05177,True,False
HR05178,False,True
HR05179,True,False
HR05180,True,False
HR05181,True,False
HR05182,False,True
HR05183,True,False
HR05184,False,True
HR05185,True,False
HR05186,True,False
HR05187,True,False
HR05188,True,False
HR05189,True,False
HR05190,True,False
HR05191,True,False
HR05192,True,False
HR05193,True,False
HR05194,True,False
HR05195,True,False
HR05196,True,False
HR05197,True,False
HR05198,True,False
HR05199,True,False
HR05200,True,False
HR05201,True,False
HR05202,True,False
HR05203,True,False
HR05204,True,False
HR05205,True,False
HR05206,False,True
HR05207,True,False
HR05208,False,True
HR05209,True,False
HR05210,True,False
HR05211,True,False
HR05212,True,False
HR05213,True,False
HR05214,False,True
HR05215,True,False
HR05216,True,False
HR05217,True,False
HR05218,True,False
HR05219,False,True
HR05220,False,True
HR05221,True,False
HR05222,True,False
HR05223,False,True
HR05224,True,False
HR05225,True,False
HR05226,True,False
HR05227,True,False
HR05228,True,False
HR05229,True,False
HR05230,False,True
HR05231,True,False
HR05232,True,False
HR05233,True,False
HR05234,False,True
HR05235,True,False
HR05236,True,False
HR05237,True,False
HR05238,True,False
HR05239,True,False
HR05240,False,True
HR05241,True,False
HR05242,True,False
HR05243,False,True
HR05244,True,False
HR05245,False,True
HR05246,True,False
HR05247,True,False
HR05248,True,False
HR05249,True,False
HR05250,True,False
HR05251,True,False
HR05252,True,False
HR05253,False,True
HR05254,True,False
HR05255,True,False
HR05256,True,False
HR05257,True,False
HR05258,True,False
HR05259,True,False
HR05260,True,False
HR05261,True,False
HR05262,True,False
HR05263,False,True
HR05264,True,False
HR05265,True,False
HR05266,True,False
HR05267,False,True
HR05268,True,False
HR05269,True,False
HR05270,True,False
HR05271,True,False
HR05272,True,False
HR05273,True,False
HR05274,True,False
HR05275,True,False
HR05276,False,True
HR05277,True,False
HR05278,True,False
HR05279,True,False
HR05280,True,False
HR05281,True,False
HR05282,True,False
HR05283,True,False
HR05284,True,False
HR05285,True,False
HR05286,True,False
HR05287,True,False
HR05288,True,False
HR05289,True,False
HR05290,True,False
HR05291,True,False
HR05292,True,False
HR05293,True,False
HR05294,True,False
HR05295,True,False
HR05296,False,True
HR05297,True,False
HR05298,True,False
HR05299,True,False
HR05300,True,False
HR05301,True,False
HR05302,True,False
HR05303,True,False
HR05304,True,False
HR05305,False,True
HR05306,True,False
HR05307,True,False
HR05308,True,False
HR05309,True,False
HR05310,True,False
HR05311,False,True
HR05312,True,False
HR05313,True,False
HR05314,True,False
HR05315,True,False
HR05316,True,False
HR05317,True,False
HR05318,False,True
HR05319,True,False
HR05320,True,False
HR05321,True,False
HR05322,True,False
HR05323,True,False
HR05324,True,False
HR05325,False,True
HR05326,True,False
HR05327,True,False
HR05328,True,False
HR05329,True,False
HR05330,True,False
HR05331,False,True
HR05332,True,False
HR05333,True,False
HR05334,False,True
HR05335,True,False
HR05336,True,False
HR05337,True,False
HR05338,True,False
HR05339,False,True
HR05340,True,False
HR05341,True,False
HR05342,True,False
HR05343,True,False
HR05344,True,False
HR05345,False,True
HR05346,True,False
HR05347,True,False
HR05348,True,False
HR05349,True,False
HR05350,True,False
HR05351,False,True
HR05352,True,False
HR05353,True,False
HR05354,True,False
HR05355,False,True
HR05356,True,False
HR05357,True,False
HR05358,False,True
HR05359,True,False
HR05360,True,False
HR05361,True,False
HR05362,True,False
HR05363,True,False
HR05364,True,False
HR05365,True,False
HR05366,True,False
HR05367,True,False
HR05368,True,False
HR05369,True,False
HR05370,True,False
HR05371,True,False
HR05372,True,False
HR05373,False,True
HR05374,True,False
HR05375,True,False
HR05376,False,True
HR05377,True,False
HR05378,True,False
HR05379,False,True
HR05380,True,False
HR05381,True,False
HR05382,True,False
HR05383,False,True
HR05384,True,False
HR05385,True,False
HR05386,True,False
HR05387,True,False
HR05388,False,True
HR05389,True,False
HR05390,True,False
HR05391,False,True
HR05392,True,False
HR05393,True,False
HR05394,False,True
HR05395,True,False
HR05396,True,False
HR05397,True,False
HR05398,True,False
HR05399,True,False
HR05400,True,False
HR05401,True,False
HR05402,True,False
HR05403,True,False
HR05404,True,False
HR05405,True,False
HR05406,False,True
HR05407,True,False
HR05408,True,False
HR05409,True,False
HR05410,True,False
HR05411,False,True
HR05412,True,False
HR05413,True,False
HR05414,True,False
HR05415,True,False
HR05416,True,False
HR05417,True,False
HR05418,True,False
HR05419,True,False
HR05420,True,False
HR05421,True,False
HR05422,True,False
HR05423,True,False
HR05424,False,True
HR05425,True,False
HR05426,True,False
HR05427,True,False
HR05428,False,True
HR05429,False,True
HR05430,True,False
HR05431,True,False
HR05432,True,False
HR05433,True,False
HR05434,False,True
HR05435,True,False
HR05436,True,False
HR05437,False,True
HR05438,True,False
HR05439,True,False
HR05440,False,True
HR05441,False,True
HR05442,False,True
HR05443,True,False
HR05444,False,True
HR05445,True,False
HR05446,True,False
HR05447,False,True
HR05448,True,False
HR05449,True,False
HR05450,True,False
HR05451,False,True
HR05452,True,False
HR05453,True,False
HR05454,False,True
HR05455,True,False
HR05456,True,False
HR05457,True,False
HR05458,True,False
HR05459,True,False
HR05460,True,False
HR05461,True,False
HR05462,True,False
HR05463,False,True
HR05464,True,False
HR05465,False,True
HR05466,True,False
HR05467,True,False
HR05468,True,False
HR05469,False,True
HR05470,True,False
HR05471,True,False
HR05472,False,True
HR05473,True,False
HR05474,True,False
HR05475,True,False
HR05476,True,False
HR05477,True,False
HR05478,True,False
HR05479,True,False
HR05480,False,True
HR05481,False,True
HR05482,True,False
HR05483,True,False
HR05484,True,False
HR05485,True,False
HR05486,True,False
HR05487,True,False
HR05488,True,False
HR05489,True,False
HR05490,False,True
HR05491,True,False
HR05492,True,False
HR05493,True,False
HR05494,True,False
HR05495,True,False
HR05496,False,True
HR05497,True,False
HR05498,True,False
HR05499,True,False
HR05500,True,False
HR05501,True,False
HR05502,True,False
HR05503,True,False
HR05504,True,False
HR05505,True,False
HR05506,True,False
HR05507,True,False
HR05508,True,False
HR05509,True,False
HR05510,False,True
HR05511,True,False
HR05512,True,False
HR05513,True,False
HR05514,True,False
HR05515,True,False
HR05516,True,False
HR05517,False,True
HR05518,True,False
HR05519,True,False
HR05520,True,False
HR05521,False,True
HR05522,False,True
HR05523,True,False
HR05524,True,False
HR05525,True,False
HR05526,True,False
HR05527,True,False
HR05528,True,False
HR05529,True,False
HR05530,True,False
HR05531,False,True
HR05532,True,False
HR05533,False,True
HR05534,True,False
HR05535,True,False
HR05536,False,True
HR05537,False,True
HR05538,False,True
HR05539,True,False
HR05540,True,False
HR05541,True,False
HR05542,True,False
HR05543,False,True
HR05544,True,False
HR05545,False,True
HR05546,True,False
HR05547,True,False
HR05548,True,False
HR05549,False,True
HR05550,True,False
HR05551,True,False
HR05552,True,False
HR05553,True,False
HR05554,True,False
HR05555,False,True
HR05556,True,False
HR05557,True,False
HR05558,True,False
HR05559,True,False
HR05560,True,False
HR05561,False,True
HR05562,True,False
HR05563,True,False
HR05564,True,False
HR05565,False,True
HR05566,True,False
HR05567,True,False
HR05568,True,False
HR05569,True,False
HR05570,True,False
HR05571,True,False
HR05572,True,False
HR05573,True,False
HR05574,True,False
HR05575,True,False
HR05576,True,False
HR05577,True,False
HR05578,True,False
HR05579,True,False
HR05580,True,False
HR05581,True,False
HR05582,False,True
HR05583,True,False
HR05584,False,True
HR05585,True,False
HR05586,True,False
HR05587,True,False
HR05588,False,True
HR05589,True,False
HR05590,True,False
HR05591,True,False
HR05592,True,False
HR05593,False,True
HR05594,False,True
HR05595,False,True
HR05596,True,False
HR05597,False,True
HR05598,True,False
HR05599,True,False
HR05600,True,False
HR05601,True,False
HR05602,False,True
HR05603,True,False
HR05604,False,True
HR05605,True,False
HR05606,True,False
HR05607,False,True
HR05608,True,False
HR05609,True,False
HR05610,True,False
HR05611,True,False
HR05612,True,False
HR05613,True,False
HR05614,True,False
HR05615,True,False
HR05616,True,False
HR05617,True,False
HR05618,True,False
HR05619,True,False
HR05620,True,False
HR05621,True,False
HR05622,True,False
HR05623,True,False
HR05624,True,False
HR05625,True,False
HR05626,True,False
HR05627,True,False
HR05628,True,False
HR05629,True,False
HR05630,True,False
HR05631,False,True
HR05632,False,True
HR05633,True,False
HR05634,True,False
HR05635,True,False
HR05636,True,False
HR05637,False,True
HR05638,True,False
HR05639,True,False
HR05640,True,False
HR05641,False,True
HR05642,True,False
HR05643,True,False
HR05644,True,False
HR05645,True,False
HR05646,False,True
HR05647,True,False
HR05648,True,False
HR05649,True,False
HR05650,True,False
HR05651,True,False
HR05652,True,False
HR05653,False,True
HR05654,True,False
HR05655,True,False
HR05656,True,False
HR05657,True,False
HR05658,True,False
HR05659,True,False
HR05660,True,False
HR05661,True,False
HR05662,True,False
HR05663,True,False
HR05664,True,False
HR05665,True,False
HR05666,True,False
HR05667,True,False
HR05668,True,False
HR05669,False,True
HR05670,False,True
HR05671,True,False
HR05672,True,False
HR05673,True,False
HR05674,True,False
HR05675,True,False
HR05676,True,False
HR05677,False,True
HR05678,False,True
HR05679,True,False
HR05680,True,False
HR05681,True,False
HR05682,False,True
HR05683,True,False
HR05684,True,False
HR05685,True,False
HR05686,True,False
HR05687,True,False
HR05688,True,False
HR05689,False,True
HR05690,True,False
HR05691,True,False
HR05692,True,False
HR05693,True,False
HR05694,True,False
HR05695,True,False
HR05696,True,False
HR05697,True,False
HR05698,True,False
HR05699,False,True
HR05700,True,False
HR05701,True,False
HR05702,True,False
HR05703,True,False
HR05704,True,False
HR05705,True,False
HR05706,True,False
HR05707,True,False
HR05708,True,False
HR05709,True,False
HR05710,True,False
HR05711,True,False
HR05712,True,False
HR05713,True,False
HR05714,True,False
HR05715,True,False
HR05716,True,False
HR05717,True,False
HR05718,True,False
HR05719,True,False
HR05720,True,False
HR05721,True,False
HR05722,True,False
HR05723,True,False
HR05724,True,False
HR05725,True,False
HR05726,False,True
HR05727,True,False
HR05728,True,False
HR05729,True,False
HR05730,True,False
HR05731,True,False
HR05732,True,False
HR05733,True,False
HR05734,False,True
HR05735,False,True
HR05736,True,False
HR05737,True,False
HR05738,False,True
HR05739,True,False
HR05740,True,False
HR05741,True,False
HR05742,True,False
HR05743,True,False
HR05744,True,False
HR05745,True,False
HR05746,True,False
HR05747,True,False
HR05748,False,True
HR05749,True,False
HR05750,True,False
HR05751,True,False
HR05752,True,False
HR05753,True,False
HR05754,True,False
HR05755,True,False
HR05756,True,False
HR05757,True,False
HR05758,True,False
HR05759,True,False
HR05760,True,False
HR05761,False,True
HR05762,True,False
HR05763,True,False
HR05764,True,False
HR05765,True,False
HR05766,True,False
HR05767,True,False
HR05768,True,False
HR05769,False,True
HR05770,False,True
HR05771,True,False
HR05772,False,True
HR05773,False,True
HR05774,True,False
HR05775,True,False
HR05776,False,True
HR05777,True,False
HR05778,True,False
HR05779,False,True
HR05780,True,False
HR05781,True,False
HR05782,True,False
HR05783,True,False
HR05784,True,False
HR05785,True,False
HR05786,True,False
HR05787,True,False
HR05788,True,False
HR05789,True,False
HR05790,False,True
HR05791,True,False
HR05792,True,False
HR05793,False,True
HR05794,True,False
HR05795,True,False
HR05796,True,False
HR05797,True,False
HR05798,True,False
HR05799,True,False
HR05800,True,False
HR05801,False,True
HR05802,True,False
HR05803,True,False
HR05804,True,False
HR05805,True,False
HR05806,True,False
HR05807,True,False
HR05808,True,False
HR05809,True,False
HR05810,True,False
HR05811,True,False
HR05812,True,False
HR05813,True,False
HR05814,True,False
HR05815,True,False
HR05816,True,False
HR05817,False,True
HR05818,True,False
HR05819,False,True
HR05820,True,False
HR05821,True,False
HR05822,True,False
HR05823,True,False
HR05824,True,False
HR05825,True,False
HR05826,True,False
HR05827,True,False
HR05828,True,False
HR05829,False,True
HR05830,True,False
HR05831,False,True
HR05832,True,False
HR05833,False,True
HR05834,True,False
HR05835,True,False
HR05836,True,False
HR05837,True,False
HR05838,True,False
HR05839,True,False
HR05840,True,False
HR05841,True,False
HR05842,True,False
HR05843,True,False
HR05844,True,False
HR05845,False,True
HR05846,True,False
HR05847,True,False
HR05848,True,False
HR05849,True,False
HR05850,True,False
HR05851,True,False
HR05852,False,True
HR05853,False,True
HR05854,True,False
HR05855,False,True
HR05856,True,False
HR05857,False,True
HR05858,True,False
HR05859,False,True
HR05860,True,False
HR05861,True,False
HR05862,False,True
HR05863,False,True
HR05864,True,False
HR05865,False,True
HR05866,False,True
HR05867,False,True
HR05868,True,False
HR05869,False,True
HR05870,True,False
HR05871,False,True
HR05872,True,False
HR05873,True,False
HR05874,True,False
HR05875,False,True
HR05876,True,False
HR05877,True,False
HR05878,True,False
HR05879,True,False
HR05880,True,False
HR05881,True,False
HR05882,True,False
HR05883,True,False
HR05884,True,False
HR05885,False,True
HR05886,True,False
HR05887,True,False
HR05888,False,True
HR05889,True,False
HR05890,True,False
HR05891,True,False
HR05892,False,True
HR05893,True,False
HR05894,False,True
HR05895,True,False
HR05896,True,False
HR05897,True,False
HR05898,True,False
HR05899,True,False
HR05900,True,False
HR05901,True,False
HR05902,True,False
HR05903,False,True
HR05904,True,False
HR05905,True,False
HR05906,True,False
HR05907,True,False
HR05908,True,False
HR05909,True,False
HR05910,True,False
HR05911,True,False
HR05912,True,False
HR05913,True,False
HR05914,True,False
HR05915,True,False
HR05916,True,False
HR05917,True,False
HR05918,True,False
HR05919,True,False
HR05920,True,False
HR05921,True,False
HR05922,True,False
HR05923,True,False
HR05924,True,False
HR05925,True,False
HR05926,True,False
HR05927,True,False
HR05928,False,True
HR05929,True,False
HR05930,True,False
HR05931,True,False
HR05932,True,False
HR05933,True,False
HR05934,True,False
HR05935,False,True
HR05936,True,False
HR05937,True,False
HR05938,True,False
HR05939,True,False
HR05940,True,False
HR05941,True,False
HR05942,True,False
HR05943,True,False
HR05944,True,False
HR05945,True,False
HR05946,True,False
HR05947,True,False
HR05948,True,False
HR05949,True,False
HR05950,False,True
HR05951,True,False
HR05952,True,False
HR05953,True,False
HR05954,False,True
HR05955,False,True
HR05956,True,False
HR05957,True,False
HR05958,True,False
HR05959,True,False
HR05960,True,False
HR05961,False,True
HR05962,True,False
HR05963,True,False
HR05964,True,False
HR05965,True,False
HR05966,False,True
HR05967,True,False
HR05968,True,False
HR05969,True,False
HR05970,True,False
HR05971,True,False
HR05972,True,False
HR05973,True,False
HR05974,True,False
HR05975,True,False
HR05976,True,False
HR05977,False,True
HR05978,True,False
HR05979,True,False
HR05980,True,False
HR05981,True,False
HR05982,True,False
HR05983,True,False
HR05984,True,False
HR05985,True,False
HR05986,True,False
HR05987,True,False
HR05988,True,False
HR05989,False,True
HR05990,False,True
HR05991,True,False
HR05992,False,True
HR05993,True,False
HR05994,True,False
HR05995,False,True
HR05996,True,False
HR05997,True,False
HR05998,True,False
HR05999,True,False
HR06000,False,True
HR06001,True,False
HR06002,True,False
HR06003,True,False
HR06004,True,False
HR06005,True,False
HR06006,True,False
HR06007,False,True
HR06008,True,False
HR06009,True,False
HR06010,True,False
HR06011,True,False
HR06012,False,True
HR06013,True,False
HR06014,True,False
HR06015,True,False
HR06016,True,False
HR06017,True,False
HR06018,True,False
HR06019,False,True
HR06020,True,False
HR06021,False,True
HR06022,True,False
HR06023,True,False
HR06024,True,False
HR06025,False,True
HR06026,True,False
HR06027,False,True
HR06028,True,False
HR06029,True,False
HR06030,True,False
HR06031,True,False
HR06032,True,False
HR06033,False,True
HR06034,False,True
HR06035,True,False
HR06036,False,True
HR06037,False,True
HR06038,True,False
HR06039,True,False
HR06040,True,False
HR06041,True,False
HR06042,False,True
HR06043,True,False
HR06044,True,False
HR06045,True,False
HR06046,False,True
HR06047,True,False
HR06048,True,False
HR06049,True,False
HR06050,True,False
HR06051,True,False
HR06052,False,True
HR06053,True,False
HR06054,True,False
HR06055,True,False
HR06056,True,False
HR06057,True,False
HR06058,False,True
HR06059,True,False
HR06060,False,True
HR06061,True,False
HR06062,False,True
HR06063,True,False
HR06064,False,True
HR06065,True,False
HR06066,True,False
HR06067,False,True
HR06068,True,False
HR06069,False,True
HR06070,True,False
HR06071,True,False
HR06072,True,False
HR06073,True,False
HR06074,True,False
HR06075,True,False
HR06076,True,False
HR06077,True,False
HR06078,True,False
HR06079,True,False
HR06080,False,True
HR06081,False,True
HR06082,False,True
HR06083,True,False
HR06084,True,False
HR06085,True,False
HR06086,True,False
HR06087,True,False
HR06088,True,False
HR06089,True,False
HR06090,False,True
HR06091,True,False
HR06092,True,False
HR06093,True,False
HR06094,True,False
HR06095,True,False
HR06096,False,True
HR06097,True,False
HR06098,True,False
HR06099,True,False
HR06100,True,False
HR06101,False,True
HR06102,False,True
HR06103,True,False
HR06104,True,False
HR06105,True,False
HR06106,False,True
HR06107,False,True
HR06108,True,False
HR06109,False,True
HR06110,True,False
HR06111,True,False
HR06112,True,False
HR06113,False,True
HR06114,True,False
HR06115,True,False
HR06116,True,False
HR06117,False,True
HR06118,False,True
HR06119,True,False
HR06120,True,False
HR06121,True,False
HR06122,True,False
HR06123,True,False
HR06124,True,False
HR06125,True,False
HR06126,True,False
HR06127,True,False
HR06128,True,False
HR06129,True,False
HR06130,True,False
HR06131,False,True
HR06132,True,False
HR06133,True,False
HR06134,False,True
HR06135,True,False
HR06136,True,False
HR06137,False,True
HR06138,True,False
HR06139,True,False
HR06140,True,False
HR06141,True,False
HR06142,False,True
HR06143,True,False
HR06144,True,False
HR06145,True,False
HR06146,True,False
HR06147,True,False
HR06148,True,False
HR06149,True,False
HR06150,True,False
HR06151,False,True
HR06152,True,False
HR06153,True,False
HR06154,True,False
HR06155,True,False
HR06156,True,False
HR06157,True,False
HR06158,True,False
HR06159,True,False
HR06160,True,False
HR06161,True,False
HR06162,True,False
HR06163,False,True
HR06164,True,False
HR06165,True,False
HR06166,True,False
HR06167,True,False
HR06168,False,True
HR06169,True,False
HR06170,True,False
HR06171,True,False
HR06172,True,False
HR06173,True,False
HR06174,True,False
HR06175,True,False
HR06176,True,False
HR06177,True,False
HR06178,True,False
HR06179,True,False
HR06180,True,False
HR06181,True,False
HR06182,True,False
HR06183,True,False
HR06184,True,False
HR06185,False,True
HR06186,False,True
HR06187,True,False
HR06188,True,False
HR06189,True,False
HR06190,False,True
HR06191,True,False
HR06192,True,False
HR06193,True,False
HR06194,True,False
HR06195,True,False
HR06196,True,False
HR06197,True,False
HR06198,True,False
HR06199,False,True
HR06200,True,False
HR06201,True,False
HR06202,True,False
HR06203,True,False
HR06204,False,True
HR06205,True,False
HR06206,True,False
HR06207,True,False
HR06208,True,False
HR06209,True,False
HR06210,True,False
HR06211,True,False
HR06212,True,False
HR06213,True,False
HR06214,True,False
HR06215,False,True
HR06216,True,False
HR06217,True,False
HR06218,True,False
HR06219,True,False
HR06220,False,True
HR06221,True,False
HR06222,False,True
HR06223,True,False
HR06224,True,False
HR06225,True,False
HR06226,True,False
HR06227,True,False
HR06228,True,False
HR06229,True,False
HR06230,True,False
HR06231,True,False
HR06232,True,False
HR06233,True,False
HR06234,True,False
HR06235,True,False
HR06236,True,False
HR06237,True,False
HR06238,True,False
HR06239,False,True
HR06240,True,False
HR06241,False,True
HR06242,True,False
HR06243,False,True
HR06244,False,True
HR06245,True,False
HR06246,True,False
HR06247,True,False
HR06248,True,False
HR06249,True,False
HR06250,False,True
HR06251,False,True
HR06252,False,True
HR06253,False,True
HR06254,True,False
HR06255,False,True
HR06256,True,False
HR06257,True,False
HR06258,True,False
HR06259,False,True
HR06260,True,False
HR06261,True,False
HR06262,False,True
HR06263,True,False
HR06264,False,True
HR06265,True,False
HR06266,True,False
HR06267,True,False
HR06268,True,False
HR06269,True,False
HR06270,True,False
HR06271,True,False
HR06272,True,False
HR06273,True,False
HR06274,True,False
HR06275,True,False
HR06276,True,False
HR06277,True,False
HR06278,True,False
HR06279,True,False
HR06280,True,False
HR06281,False,True
HR06282,True,False
HR06283,False,True
HR06284,True,False
HR06285,True,False
HR06286,True,False
HR06287,True,False
HR06288,True,False
HR06289,True,False
HR06290,True,False
HR06291,True,False
HR06292,True,False
HR06293,True,False
HR06294,True,False
HR06295,True,False
HR06296,False,True
HR06297,True,False
HR06298,True,False
HR06299,False,True
HR06300,False,True
HR06301,False,True
HR06302,True,False
HR06303,True,False
HR06304,True,False
HR06305,False,True
HR06306,False,True
HR06307,False,True
HR06308,True,False
HR06309,True,False
HR06310,True,False
HR06311,True,False
HR06312,False,True
HR06313,True,False
HR06314,False,True
HR06315,True,False
HR06316,True,False
HR06317,True,False
HR06318,True,False
HR06319,True,False
HR06320,True,False
HR06321,True,False
HR06322,True,False
HR06323,True,False
HR06324,True,False
HR06325,True,False
HR06326,True,False
