record,train,test
E02566,True,False
E02567,True,False
E02568,True,False
E02569,True,False
E02570,True,False
E02571,True,False
E02572,True,False
E02573,True,False
E02574,False,True
E02575,True,False
E02576,True,False
E02577,True,False
E02578,True,False
E02579,True,False
E02580,True,False
E02581,False,True
E02582,True,False
E02583,False,True
E02584,False,True
E02585,True,False
E02586,False,True
E02587,True,False
E02588,True,False
E02589,False,True
E02590,True,False
E02591,True,False
E02592,True,False
E02593,True,False
E02594,True,False
E02595,False,True
E02596,True,False
E02597,True,False
E02598,True,False
E02599,True,False
E02600,True,False
E02601,True,False
E02602,True,False
E02603,True,False
E02604,True,False
E02605,True,False
E02606,True,False
E02607,True,False
E02608,True,False
E02609,True,False
E02610,True,False
E02611,True,False
E02612,True,False
E02613,True,False
E02614,True,False
E02615,True,False
E02616,True,False
E02617,True,False
E02618,True,False
E02619,True,False
E02620,True,False
E02621,True,False
E02622,True,False
E02623,True,False
E02624,True,False
E02625,True,False
E02626,True,False
E02627,True,False
E02628,True,False
E02629,True,False
E02630,True,False
E02631,True,False
E02632,True,False
E02633,True,False
E02634,True,False
E02635,False,True
E02636,True,False
E02637,True,False
E02638,False,True
E02639,True,False
E02640,True,False
E02641,False,True
E02642,True,False
E02643,False,True
E02644,True,False
E02645,True,False
E02646,False,True
E02647,False,True
E02648,True,False
E02649,True,False
E02650,True,False
E02651,False,True
E02652,True,False
E02653,True,False
E02654,False,True
E02655,True,False
E02656,True,False
E02657,False,True
E02658,True,False
E02659,True,False
E02660,True,False
E02661,True,False
E02662,True,False
E02663,True,False
E02664,False,True
E02665,True,False
E02666,True,False
E02667,True,False
E02668,True,False
E02669,False,True
E02670,True,False
E02671,False,True
E02672,False,True
E02673,True,False
E02674,False,True
E02675,True,False
E02676,True,False
E02677,True,False
E02678,True,False
E02679,False,True
E02680,True,False
E02681,True,False
E02682,True,False
E02683,True,False
E02684,False,True
E02685,True,False
E02686,True,False
E02687,True,False
E02688,True,False
E02689,False,True
E02690,True,False
E02691,False,True
E02692,True,False
E02693,True,False
E02694,True,False
E02695,False,True
E02696,True,False
E02697,True,False
E02698,True,False
E02699,True,False
E02700,True,False
E02701,True,False
E02702,False,True
E02703,False,True
E02704,True,False
E02705,True,False
E02706,True,False
E02707,False,True
E02708,True,False
E02709,False,True
E02710,True,False
E02711,True,False
E02712,True,False
E02713,True,False
E02714,False,True
E02715,True,False
E02716,True,False
E02717,True,False
E02718,True,False
E02719,False,True
E02720,True,False
E02721,True,False
E02722,True,False
E02723,False,True
E02724,True,False
E02725,True,False
E02726,False,True
E02727,True,False
E02728,False,True
E02729,True,False
E02730,True,False
E02731,True,False
E02732,True,False
E02733,False,True
E02734,True,False
E02735,False,True
E02736,False,True
E02737,False,True
E02738,True,False
E02739,False,True
E02740,False,True
E02741,False,True
E02742,True,False
E02743,True,False
E02744,True,False
E02745,True,False
E02746,True,False
E02747,True,False
E02748,True,False
E02749,True,False
E02750,True,False
E02751,False,True
E02752,True,False
E02753,True,False
E02754,True,False
E02755,True,False
E02756,False,True
E02757,False,True
E02758,True,False
E02759,True,False
E02760,False,True
E02761,True,False
E02762,True,False
E02763,True,False
E02764,True,False
E02765,False,True
E02766,False,True
E02767,True,False
E02768,True,False
E02769,True,False
E02770,True,False
E02771,True,False
E02772,True,False
E02773,False,True
E02774,True,False
E02775,True,False
E02776,True,False
E02777,False,True
E02778,True,False
E02779,True,False
E02780,True,False
E02781,True,False
E02782,True,False
E02783,True,False
E02784,False,True
E02785,True,False
E02786,False,True
E02787,False,True
E02788,True,False
E02789,False,True
E02790,False,True
E02791,True,False
E02792,True,False
E02793,True,False
E02794,True,False
E02795,True,False
E02796,False,True
E02797,True,False
E02798,True,False
E02799,True,False
E02800,True,False
E02801,True,False
E02802,False,True
E02803,True,False
E02804,True,False
E02805,True,False
E02806,True,False
E02807,True,False
E02808,True,False
E02809,False,True
E02810,True,False
E02811,True,False
E02812,True,False
E02813,False,True
E02814,True,False
E02815,True,False
E02816,False,True
E02817,False,True
E02818,True,False
E02819,True,False
E02820,True,False
E02821,True,False
E02822,False,True
E02823,False,True
E02824,True,False
E02825,True,False
E02826,True,False
E02827,True,False
E02828,True,False
E02829,True,False
E02830,True,False
E02831,True,False
E02832,True,False
E02833,False,True
E02834,True,False
E02835,True,False
E02836,True,False
E02837,True,False
E02838,True,False
E02839,True,False
E02840,True,False
E02841,True,False
E02842,True,False
E02843,True,False
E02844,True,False
E02845,True,False
E02846,False,True
E02847,True,False
E02848,True,False
E02849,True,False
E02850,True,False
E02851,False,True
E02852,True,False
E02853,True,False
E02854,True,False
E02855,True,False
E02856,True,False
E02857,True,False
E02858,True,False
E02859,True,False
E02860,True,False
E02861,True,False
E02862,True,False
E02863,True,False
E02864,True,False
E02865,True,False
E02866,False,True
E02867,True,False
E02868,True,False
E02869,True,False
E02870,True,False
E02871,False,True
E02872,True,False
E02873,True,False
E02874,True,False
E02875,True,False
E02876,True,False
E02877,True,False
E02878,True,False
E02879,True,False
E02880,True,False
E02881,True,False
E02882,True,False
E02883,True,False
E02884,True,False
E02885,True,False
E02886,False,True
E02887,True,False
E02888,True,False
E02889,True,False
E02890,False,True
E02891,True,False
E02892,True,False
E02893,True,False
E02894,True,False
E02895,True,False
E02896,True,False
E02897,False,True
E02898,True,False
E02899,True,False
E02900,True,False
E02901,True,False
E02902,True,False
E02903,True,False
E02904,False,True
E02905,True,False
E02906,True,False
E02907,False,True
E02908,True,False
E02909,False,True
E02910,True,False
E02911,True,False
E02912,True,False
E02913,True,False
E02914,True,False
E02915,True,False
E02916,True,False
E02917,True,False
E02918,True,False
E02919,True,False
E02920,True,False
E02921,True,False
E02922,True,False
E02923,False,True
E02924,True,False
E02925,True,False
E02926,True,False
E02927,True,False
E02928,True,False
E02929,True,False
E02930,True,False
E02931,False,True
E02932,True,False
E02933,True,False
E02934,True,False
E02935,True,False
E02936,True,False
E02937,True,False
E02938,False,True
E02939,True,False
E02940,False,True
E02941,True,False
E02942,True,False
E02943,False,True
E02944,False,True
E02945,True,False
E02946,True,False
E02947,False,True
E02948,True,False
E02949,True,False
E02950,True,False
E02951,True,False
E02952,True,False
E02953,True,False
E02954,True,False
E02955,True,False
E02956,True,False
E02957,True,False
E02958,True,False
E02959,True,False
E02960,True,False
E02961,False,True
E02962,True,False
E02963,True,False
E02964,True,False
E02965,True,False
E02966,True,False
E02967,True,False
E02968,True,False
E02969,False,True
E02970,True,False
E02971,False,True
E02972,True,False
E02973,False,True
E02974,True,False
E02975,True,False
E02976,False,True
E02977,False,True
E02978,False,True
E02979,True,False
E02980,True,False
E02981,False,True
E02982,True,False
E02983,True,False
E02984,True,False
E02985,False,True
E02986,False,True
E02987,False,True
E02988,False,True
E02989,True,False
E02990,False,True
E02991,True,False
E02992,True,False
E02993,True,False
E02994,True,False
E02995,True,False
E02996,True,False
E02997,True,False
E02998,True,False
E02999,True,False
E03000,True,False
E03001,True,False
E03002,True,False
E03003,True,False
E03004,True,False
E03005,True,False
E03006,True,False
E03007,True,False
E03008,False,True
E03009,False,True
E03010,True,False
E03011,True,False
E03012,False,True
E03013,True,False
E03014,True,False
E03015,True,False
E03016,False,True
E03017,True,False
E03018,True,False
E03019,True,False
E03020,True,False
E03021,False,True
E03022,True,False
E03023,True,False
E03024,False,True
E03025,True,False
E03026,True,False
E03027,True,False
E03028,True,False
E03029,True,False
E03030,False,True
E03031,True,False
E03032,True,False
E03033,True,False
E03034,True,False
E03035,False,True
E03036,True,False
E03037,True,False
E03038,True,False
E03039,True,False
E03040,True,False
E03041,True,False
E03042,True,False
E03043,False,True
E03044,True,False
E03045,False,True
E03046,True,False
E03047,True,False
E03048,False,True
E03049,True,False
E03050,True,False
E03051,True,False
E03052,True,False
E03053,True,False
E03054,True,False
E03055,True,False
E03056,True,False
E03057,True,False
E03058,True,False
E03059,True,False
E03060,True,False
E03061,True,False
E03062,True,False
E03063,True,False
E03064,True,False
E03065,True,False
E03066,True,False
E03067,False,True
E03068,True,False
E03069,True,False
E03070,False,True
E03071,True,False
E03072,True,False
E03073,True,False
E03074,True,False
E03075,True,False
E03076,True,False
E03077,False,True
E03078,True,False
E03079,True,False
E03080,False,True
E03081,True,False
E03082,True,False
E03083,True,False
E03084,True,False
E03085,True,False
E03086,True,False
E03087,True,False
E03088,True,False
E03089,True,False
E03090,True,False
E03091,True,False
E03092,True,False
E03093,True,False
E03094,True,False
E03095,True,False
E03096,True,False
E03097,False,True
E03098,False,True
E03099,False,True
E03100,True,False
E03101,False,True
E03102,True,False
E03103,True,False
E03104,False,True
E03105,False,True
E03106,False,True
E03107,True,False
E03108,False,True
E03109,True,False
E03110,True,False
E03111,True,False
E03112,True,False
E03113,True,False
E03114,False,True
E03115,False,True
E03116,True,False
E03117,True,False
E03118,True,False
E03119,True,False
E03120,True,False
E03121,True,False
E03122,True,False
E03123,True,False
E03124,True,False
E03125,False,True
E03126,True,False
E03127,True,False
E03128,True,False
E03129,True,False
E03130,True,False
E03131,True,False
E03132,True,False
E03133,True,False
E03134,True,False
E03135,True,False
E03136,True,False
E03137,True,False
E03138,False,True
E03139,False,True
E03140,True,False
E03141,False,True
E03142,True,False
E03143,True,False
E03144,True,False
E03145,True,False
E03146,False,True
E03147,True,False
E03148,False,True
E03149,True,False
E03150,True,False
E03151,True,False
E03152,True,False
E03153,True,False
E03154,True,False
E03155,False,True
E03156,False,True
E03157,True,False
E03158,True,False
E03159,False,True
E03160,True,False
E03161,True,False
E03162,True,False
E03163,True,False
E03164,True,False
E03165,True,False
E03166,True,False
E03167,True,False
E03168,True,False
E03169,True,False
E03170,True,False
E03171,True,False
E03172,True,False
E03173,True,False
E03174,True,False
E03175,True,False
E03176,True,False
E03177,True,False
E03178,True,False
E03179,True,False
E03180,True,False
E03181,True,False
E03182,True,False
E03183,True,False
E03184,True,False
E03185,True,False
E03186,True,False
E03187,True,False
E03188,True,False
E03189,True,False
E03190,True,False
E03191,True,False
E03192,False,True
E03193,False,True
E03194,True,False
E03195,True,False
E03196,True,False
E03197,True,False
E03198,True,False
E03199,True,False
E03200,True,False
E03201,True,False
E03202,True,False
E03203,True,False
E03204,False,True
E03205,True,False
E03206,False,True
E03207,True,False
E03208,True,False
E03209,True,False
E03210,True,False
E03211,False,True
E03212,False,True
E03213,True,False
E03214,True,False
E03215,True,False
E03216,False,True
E03217,True,False
E03218,True,False
E03219,True,False
E03220,True,False
E03221,True,False
E03222,True,False
E03223,True,False
E03224,False,True
E03225,True,False
E03226,False,True
E03227,True,False
E03228,True,False
E03229,True,False
E03230,False,True
E03231,True,False
E03232,True,False
E03233,True,False
E03234,False,True
E03235,True,False
E03236,True,False
E03237,True,False
E03238,True,False
E03239,False,True
E03240,True,False
E03241,True,False
E03242,False,True
E03243,True,False
E03244,True,False
E03245,True,False
E03246,True,False
E03247,True,False
E03248,True,False
E03249,False,True
E03250,False,True
E03251,True,False
E03252,True,False
E03253,True,False
E03254,True,False
E03255,True,False
E03256,True,False
E03257,True,False
E03258,True,False
E03259,True,False
E03260,True,False
E03261,True,False
E03262,True,False
E03263,True,False
E03264,True,False
E03265,True,False
E03266,True,False
E03267,False,True
E03268,True,False
E03269,False,True
E03270,False,True
E03271,True,False
E03272,False,True
E03273,True,False
E03274,False,True
E03275,True,False
E03276,True,False
E03277,True,False
E03278,False,True
E03279,False,True
E03280,True,False
E03281,True,False
E03282,False,True
E03283,True,False
E03284,True,False
E03285,True,False
E03286,False,True
E03287,True,False
E03288,True,False
E03289,True,False
E03290,True,False
E03291,True,False
E03292,True,False
E03293,True,False
E03294,True,False
E03295,False,True
E03296,True,False
E03297,True,False
E03298,True,False
E03299,True,False
E03300,True,False
E03301,False,True
E03302,False,True
E03303,True,False
E03304,True,False
E03305,True,False
E03306,False,True
E03307,True,False
E03308,False,True
E03309,True,False
E03310,True,False
E03311,True,False
E03312,True,False
E03313,True,False
E03314,True,False
E03315,True,False
E03316,True,False
E03317,True,False
E03318,True,False
E03319,True,False
E03320,False,True
E03321,True,False
E03322,False,True
E03323,True,False
E03324,True,False
E03325,False,True
E03326,True,False
E03327,True,False
E03328,True,False
E03329,True,False
E03330,True,False
E03331,True,False
E03332,True,False
E03333,True,False
E03334,False,True
E03335,True,False
E03336,True,False
E03337,True,False
E03338,True,False
E03339,False,True
E03340,True,False
E03341,False,True
E03342,True,False
E03343,True,False
E03344,False,True
E03345,False,True
E03346,False,True
E03347,True,False
E03348,True,False
E03349,True,False
E03350,True,False
E03351,True,False
E03352,True,False
E03353,True,False
E03354,True,False
E03355,False,True
E03356,True,False
E03357,True,False
E03358,False,True
E03359,True,False
E03360,True,False
E03361,True,False
E03362,True,False
E03363,True,False
E03364,True,False
E03365,True,False
E03366,True,False
E03367,True,False
E03368,True,False
E03369,True,False
E03370,True,False
E03371,True,False
E03372,True,False
E03373,True,False
E03374,True,False
E03375,False,True
E03376,True,False
E03377,False,True
E03378,True,False
E03379,True,False
E03380,True,False
E03381,True,False
E03382,True,False
E03383,False,True
E03384,True,False
E03385,True,False
E03386,True,False
E03387,True,False
E03388,True,False
E03389,True,False
E03390,True,False
E03391,False,True
E03392,True,False
E03393,True,False
E03394,True,False
E03395,False,True
E03396,True,False
E03397,True,False
E03398,False,True
E03399,False,True
E03400,True,False
E03401,True,False
E03402,True,False
E03403,True,False
E03404,True,False
E03405,False,True
E03406,True,False
E03407,False,True
E03408,True,False
E03409,False,True
E03410,True,False
E03411,False,True
E03412,True,False
E03413,True,False
E03414,True,False
E03415,True,False
E03416,True,False
E03417,False,True
E03418,True,False
E03419,True,False
E03420,True,False
E03421,True,False
E03422,True,False
E03423,True,False
E03424,True,False
E03425,True,False
E03426,True,False
E03427,True,False
E03428,True,False
E03429,True,False
E03430,False,True
E03431,False,True
E03432,True,False
E03433,False,True
E03434,True,False
E03435,True,False
E03436,True,False
E03437,False,True
E03438,True,False
E03439,True,False
E03440,True,False
E03441,True,False
E03442,True,False
E03443,True,False
E03444,True,False
E03445,True,False
E03446,True,False
E03447,True,False
E03448,True,False
E03449,False,True
E03450,True,False
E03451,False,True
E03452,True,False
E03453,True,False
E03454,True,False
E03455,True,False
E03456,True,False
E03457,False,True
E03458,True,False
E03459,True,False
E03460,True,False
E03461,True,False
E03462,True,False
E03463,True,False
E03464,False,True
E03465,True,False
E03466,True,False
E03467,True,False
E03468,True,False
E03469,True,False
E03470,True,False
E03471,True,False
E03472,True,False
E03473,False,True
E03474,True,False
E03475,True,False
E03476,True,False
E03477,True,False
E03478,True,False
E03479,True,False
E03480,True,False
E03481,True,False
E03482,True,False
E03483,True,False
E03484,True,False
E03485,False,True
E03486,True,False
E03487,True,False
E03488,True,False
E03489,True,False
E03490,False,True
E03491,True,False
E03492,True,False
E03493,True,False
E03494,True,False
E03495,False,True
E03496,True,False
E03497,True,False
E03498,True,False
E03499,False,True
E03500,True,False
E03501,True,False
E03502,True,False
E03503,True,False
E03504,True,False
E03505,True,False
E03506,True,False
E03507,False,True
E03508,True,False
E03509,True,False
E03510,True,False
E03511,False,True
E03512,True,False
E03513,True,False
E03514,True,False
E03515,True,False
E03516,True,False
E03517,False,True
E03518,True,False
E03519,False,True
E03520,True,False
E03521,False,True
E03522,False,True
E03523,False,True
E03524,True,False
E03525,True,False
E03526,False,True
E03527,True,False
E03528,True,False
E03529,True,False
E03530,True,False
E03531,False,True
E03532,True,False
E03533,True,False
E03534,True,False
E03535,False,True
E03536,True,False
E03537,False,True
E03538,True,False
E03539,True,False
E03540,True,False
E03541,True,False
E03542,True,False
E03543,True,False
E03544,True,False
E03545,False,True
E03546,False,True
E03547,True,False
E03548,True,False
E03549,False,True
E03550,False,True
E03551,True,False
E03552,True,False
E03553,False,True
E03554,False,True
E03555,True,False
E03556,True,False
E03557,True,False
E03558,False,True
E03559,True,False
E03560,True,False
E03561,True,False
E03562,True,False
E03563,True,False
E03564,False,True
E03565,False,True
E03566,True,False
E03567,True,False
E03568,False,True
E03569,True,False
E03570,True,False
E03571,True,False
E03572,True,False
E03573,True,False
E03574,True,False
E03575,True,False
E03576,True,False
E03577,True,False
E03578,True,False
E03579,True,False
E03580,True,False
E03581,True,False
E03582,True,False
E03583,True,False
E03584,True,False
E03585,False,True
E03586,True,False
E03587,True,False
E03588,True,False
E03589,False,True
E03590,False,True
E03591,False,True
E03592,False,True
E03593,True,False
E03594,True,False
E03595,True,False
E03596,True,False
E03597,True,False
E03598,True,False
E03599,True,False
E03600,True,False
E03601,True,False
E03602,True,False
E03603,True,False
E03604,True,False
E03605,False,True
E03606,True,False
E03607,False,True
E03608,True,False
E03609,True,False
E03610,True,False
E03611,True,False
E03612,True,False
E03613,False,True
E03614,False,True
E03615,True,False
E03616,True,False
E03617,True,False
E03618,True,False
E03619,True,False
E03620,True,False
E03621,True,False
E03622,True,False
E03623,True,False
E03624,True,False
E03625,True,False
E03626,True,False
E03627,True,False
E03628,True,False
E03629,False,True
E03630,True,False
E03631,True,False
E03632,True,False
E03633,True,False
E03634,False,True
E03635,True,False
E03636,True,False
E03637,True,False
E03638,True,False
E03639,False,True
E03640,True,False
E03641,True,False
E03642,True,False
E03643,True,False
E03644,True,False
E03645,True,False
E03646,True,False
E03647,False,True
E03648,True,False
E03649,False,True
E03650,True,False
E03651,True,False
E03652,True,False
E03653,True,False
E03654,True,False
E03655,True,False
E03656,True,False
E03657,True,False
E03658,True,False
E03659,False,True
E03660,True,False
E03661,True,False
E03662,True,False
E03663,True,False
E03664,True,False
E03665,True,False
E03666,True,False
E03667,True,False
E03668,True,False
E03669,False,True
E03670,False,True
E03671,False,True
E03672,True,False
E03673,True,False
E03674,False,True
E03675,True,False
E03676,True,False
E03677,True,False
E03678,True,False
E03679,True,False
E03680,False,True
E03681,False,True
E03682,True,False
E03683,False,True
E03684,True,False
E03685,False,True
E03686,True,False
E03687,True,False
E03688,True,False
E03689,False,True
E03690,True,False
E03691,True,False
E03692,True,False
E03693,True,False
E03694,True,False
E03695,True,False
E03696,True,False
E03697,True,False
E03698,True,False
E03699,True,False
E03700,True,False
E03701,True,False
E03702,True,False
E03703,True,False
E03704,True,False
E03705,True,False
E03706,False,True
E03707,True,False
E03708,True,False
E03709,True,False
E03710,True,False
E03711,True,False
E03712,True,False
E03713,True,False
E03714,False,True
E03715,True,False
E03716,True,False
E03717,False,True
E03718,True,False
E03719,False,True
E03720,True,False
E03721,True,False
E03722,True,False
E03723,True,False
E03724,True,False
E03725,True,False
E03726,False,True
E03727,True,False
E03728,True,False
E03729,True,False
E03730,True,False
E03731,True,False
E03732,False,True
E03733,False,True
E03734,False,True
E03735,True,False
E03736,False,True
E03737,True,False
E03738,True,False
E03739,True,False
E03740,True,False
E03741,False,True
E03742,True,False
E03743,True,False
E03744,True,False
E03745,False,True
E03746,True,False
E03747,False,True
E03748,False,True
E03749,True,False
E03750,True,False
E03751,True,False
E03752,True,False
E03753,True,False
E03754,True,False
E03755,False,True
E03756,True,False
E03757,True,False
E03758,True,False
E03759,True,False
E03760,True,False
E03761,False,True
E03762,True,False
E03763,True,False
E03764,True,False
E03765,True,False
E03766,True,False
E03767,True,False
E03768,True,False
E03769,True,False
E03770,True,False
E03771,True,False
E03772,True,False
E03773,True,False
E03774,True,False
E03775,True,False
E03776,False,True
E03777,True,False
E03778,False,True
E03779,True,False
E03780,True,False
E03781,True,False
E03782,True,False
E03783,True,False
E03784,True,False
E03785,True,False
E03786,True,False
E03787,True,False
E03788,True,False
E03789,True,False
E03790,False,True
E03791,True,False
E03792,True,False
E03793,False,True
E03794,True,False
E03795,True,False
E03796,True,False
E03797,True,False
E03798,False,True
E03799,True,False
E03800,True,False
E03801,True,False
E03802,True,False
E03803,True,False
E03804,False,True
E03805,True,False
E03806,False,True
E03807,True,False
E03808,True,False
E03809,True,False
E03810,True,False
E03811,False,True
E03812,True,False
E03813,True,False
E03814,True,False
E03815,True,False
E03816,True,False
E03817,True,False
E03818,True,False
E03819,True,False
E03820,True,False
E03821,True,False
E03822,True,False
E03823,True,False
E03824,True,False
E03825,True,False
E03826,True,False
E03827,True,False
E03828,False,True
E03829,True,False
E03830,True,False
E03831,True,False
E03832,True,False
E03833,True,False
E03834,True,False
E03835,True,False
E03836,True,False
E03837,True,False
E03838,True,False
E03839,True,False
E03840,True,False
E03841,True,False
E03842,True,False
E03843,True,False
E03844,True,False
E03845,True,False
E03846,False,True
E03847,True,False
E03848,True,False
E03849,True,False
E03850,True,False
E03851,False,True
E03852,True,False
E03853,True,False
E03854,True,False
E03855,True,False
E03856,True,False
E03857,False,True
E03858,False,True
E03859,False,True
E03860,True,False
E03861,True,False
E03862,True,False
E03863,True,False
E03864,True,False
E03865,True,False
E03866,True,False
E03867,True,False
E03868,True,False
E03869,False,True
E03870,True,False
E03871,True,False
E03872,True,False
E03873,False,True
E03874,False,True
E03875,True,False
E03876,True,False
E03877,False,True
E03878,True,False
E03879,False,True
E03880,True,False
E03881,True,False
E03882,True,False
E03883,False,True
E03884,False,True
E03885,False,True
E03886,True,False
E03887,True,False
E03888,False,True
E03889,True,False
E03890,True,False
E03891,False,True
E03892,False,True
E03893,True,False
E03894,True,False
E03895,True,False
E03896,True,False
E03897,True,False
E03898,True,False
E03899,False,True
E03900,True,False
E03901,True,False
E03902,False,True
E03903,True,False
E03904,True,False
E03905,False,True
E03906,True,False
E03907,False,True
E03908,True,False
E03909,True,False
E03910,True,False
E03911,True,False
E03912,True,False
E03913,True,False
E03914,True,False
E03915,True,False
E03916,True,False
E03917,True,False
E03918,False,True
E03919,True,False
E03920,True,False
E03921,True,False
E03922,True,False
E03923,True,False
E03924,True,False
E03925,True,False
E03926,True,False
E03927,True,False
E03928,False,True
E03929,True,False
E03930,True,False
E03931,True,False
E03932,True,False
E03933,True,False
E03934,False,True
E03935,True,False
E03936,True,False
E03937,True,False
E03938,True,False
E03939,False,True
E03940,True,False
E03941,True,False
E03942,True,False
E03943,True,False
E03944,True,False
E03945,True,False
E03946,False,True
E03947,True,False
E03948,True,False
E03949,True,False
E03950,False,True
E03951,True,False
E03952,True,False
E03953,True,False
E03954,True,False
E03955,True,False
E03956,False,True
E03957,True,False
E03958,True,False
E03959,True,False
E03960,True,False
E03961,False,True
E03962,False,True
E03963,True,False
E03964,True,False
E03965,True,False
E03966,True,False
E03967,False,True
E03968,True,False
E03969,True,False
E03970,True,False
E03971,True,False
E03972,True,False
E03973,True,False
E03974,False,True
E03975,False,True
E03976,True,False
E03977,True,False
E03978,True,False
E03979,True,False
E03980,True,False
E03981,False,True
E03982,True,False
E03983,True,False
E03984,True,False
E03985,True,False
E03986,True,False
E03987,True,False
E03988,True,False
E03989,True,False
E03990,True,False
E03991,True,False
E03992,True,False
E03993,True,False
E03994,True,False
E03995,False,True
E03996,False,True
E03997,True,False
E03998,True,False
E03999,False,True
E04000,True,False
E04001,True,False
E04002,True,False
E04003,False,True
E04004,False,True
E04005,True,False
E04006,False,True
E04007,True,False
E04008,True,False
E04009,True,False
E04010,True,False
E04011,True,False
E04012,True,False
E04013,True,False
E04014,True,False
E04015,True,False
E04016,True,False
E04017,True,False
E04018,True,False
E04019,True,False
E04020,True,False
E04021,True,False
E04022,True,False
E04023,True,False
E04024,True,False
E04025,False,True
E04026,True,False
E04027,True,False
E04028,True,False
E04029,True,False
E04030,True,False
E04031,True,False
E04032,False,True
E04033,True,False
E04034,True,False
E04035,True,False
E04036,True,False
E04037,True,False
E04038,True,False
E04039,False,True
E04040,False,True
E04041,True,False
E04042,True,False
E04043,False,True
E04044,True,False
E04045,True,False
E04046,True,False
E04047,False,True
E04048,True,False
E04049,True,False
E04050,True,False
E04051,True,False
E04052,True,False
E04053,True,False
E04054,True,False
E04055,True,False
E04056,True,False
E04057,False,True
E04058,True,False
E04059,True,False
E04060,True,False
E04061,True,False
E04062,False,True
E04063,True,False
E04064,True,False
E04065,True,False
E04066,True,False
E04067,True,False
E04068,True,False
E04069,True,False
E04070,True,False
E04071,True,False
E04072,True,False
E04073,False,True
E04074,True,False
E04075,True,False
E04076,True,False
E04077,True,False
E04078,True,False
E04079,True,False
E04080,True,False
E04081,True,False
E04082,False,True
E04083,True,False
E04084,True,False
E04085,False,True
E04086,True,False
E04087,True,False
E04088,True,False
E04089,False,True
E04090,True,False
E04091,True,False
E04092,True,False
E04093,True,False
E04094,True,False
E04095,True,False
E04096,True,False
E04097,True,False
E04098,True,False
E04099,True,False
E04100,True,False
E04101,False,True
E04102,False,True
E04103,True,False
E04104,True,False
E04105,True,False
E04106,False,True
E04107,True,False
E04108,False,True
E04109,True,False
E04110,False,True
E04111,True,False
E04112,False,True
E04113,False,True
E04114,True,False
E04115,False,True
E04116,True,False
E04117,True,False
E04118,True,False
E04119,True,False
E04120,True,False
E04121,True,False
E04122,False,True
E04123,False,True
E04124,True,False
E04125,True,False
E04126,True,False
E04127,True,False
E04128,False,True
E04129,True,False
E04130,True,False
E04131,True,False
E04132,True,False
E04133,True,False
E04134,True,False
E04135,True,False
E04136,True,False
E04137,True,False
E04138,False,True
E04139,False,True
E04140,True,False
E04141,True,False
E04142,True,False
E04143,True,False
E04144,True,False
E04145,True,False
E04146,True,False
E04147,True,False
E04148,False,True
E04149,True,False
E04150,True,False
E04151,True,False
E04152,False,True
E04153,True,False
E04154,True,False
E04155,True,False
E04156,True,False
E04157,True,False
E04158,True,False
E04159,True,False
E04160,True,False
E04161,True,False
E04162,True,False
E04163,True,False
E04164,True,False
E04165,True,False
E04166,True,False
E04167,True,False
E04168,True,False
E04169,True,False
E04170,True,False
E04171,True,False
E04172,True,False
E04173,False,True
E04174,True,False
E04175,True,False
E04176,True,False
E04177,True,False
E04178,True,False
E04179,True,False
E04180,True,False
E04181,True,False
E04182,True,False
E04183,True,False
E04184,True,False
E04185,True,False
E04186,False,True
E04187,True,False
E04188,True,False
E04189,True,False
E04190,True,False
E04191,True,False
E04192,True,False
E04193,False,True
E04194,False,True
E04195,True,False
E04196,True,False
E04197,False,True
E04198,True,False
E04199,True,False
E04200,True,False
E04201,True,False
E04202,True,False
E04203,True,False
E04204,True,False
E04205,True,False
E04206,True,False
E04207,True,False
E04208,True,False
E04209,False,True
E04210,True,False
E04211,False,True
E04212,True,False
E04213,True,False
E04214,False,True
E04215,False,True
E04216,True,False
E04217,True,False
E04218,True,False
E04219,True,False
E04220,True,False
E04221,True,False
E04222,True,False
E04223,False,True
E04224,True,False
E04225,True,False
E04226,True,False
E04227,True,False
E04228,False,True
E04229,True,False
E04230,True,False
E04231,True,False
E04232,True,False
E04233,True,False
E04234,False,True
E04235,True,False
E04236,True,False
E04237,True,False
E04238,True,False
E04239,True,False
E04240,True,False
E04241,True,False
E04242,True,False
E04243,True,False
E04244,True,False
E04245,True,False
E04246,True,False
E04247,True,False
E04248,True,False
E04249,True,False
E04250,True,False
E04251,False,True
E04252,False,True
E04253,True,False
E04254,True,False
E04255,True,False
E04256,True,False
E04257,True,False
E04258,True,False
E04259,True,False
E04260,True,False
E04261,True,False
E04262,True,False
E04263,True,False
E04264,True,False
E04265,True,False
E04266,True,False
E04267,True,False
E04268,True,False
E04269,True,False
E04270,True,False
E04271,True,False
E04272,True,False
E04273,True,False
E04274,True,False
E04275,False,True
E04276,True,False
E04277,True,False
E04278,True,False
E04279,True,False
E04280,True,False
E04281,False,True
E04282,True,False
E04283,True,False
E04284,True,False
E04285,False,True
E04286,False,True
E04287,True,False
E04288,True,False
E04289,True,False
E04290,True,False
E04291,False,True
E04292,True,False
E04293,True,False
E04294,True,False
E04295,True,False
E04296,True,False
E04297,True,False
E04298,True,False
E04299,True,False
E04300,True,False
E04301,True,False
E04302,True,False
E04303,True,False
E04304,True,False
E04305,False,True
E04306,True,False
E04307,True,False
E04308,True,False
E04309,True,False
E04310,True,False
E04311,True,False
E04312,True,False
E04313,False,True
E04314,True,False
